timestamp,syscall,args,result,latency
1765134209.1885614,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134209.188565,read,"3, ""Logging some data to the disk...""..., 331",330,6e-06
1765134209.1885688,read,"3, """", 1",0,3e-06
1765134209.1885717,close,3,0,4e-06
1765134209.1885746,unlink,"""test_data.txt""",0,6e-05
1765134209.1901982,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000436
1765134209.1903605,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,4e-06
1765134209.1903672,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4e-06
1765134209.1903708,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134209.1903741,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134209.1903777,lseek,"3, 0, SEEK_CUR",0,5e-06
1765134209.1903808,write,"3, ""Logging some data to the disk...""..., 330",330,2.1e-05
1765134209.1903844,close,3,0,5e-06
1765134209.1903872,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,6e-06
1765134209.190408,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134209.1904118,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134209.1904151,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134209.1904225,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134209.1904256,lseek,"3, 0, SEEK_CUR",0,2e-06
1765134209.1904285,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,2e-06
1765134209.1904316,read,"3, ""Logging some data to the disk...""..., 331",330,5e-06
1765134209.1904345,read,"3, """", 1",0,2e-06
1765134209.190438,close,3,0,3e-06
1765134209.190552,unlink,"""test_data.txt""",0,5.1e-05
1765134209.1946366,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,4.8e-05
1765134209.1946502,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,3e-06
1765134209.194655,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134209.1946585,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134209.1946619,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134209.1946647,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134209.1946676,write,"3, ""Logging some data to the disk...""..., 330",330,1.1e-05
1765134209.194672,close,3,0,4e-06
1765134209.194675,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,5e-06
1765134209.194678,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134209.1946814,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,3e-06
1765134209.1946843,lseek,"3, 0, SEEK_CUR",0,2e-06
1765134209.1946871,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,2e-06
1765134209.1946898,lseek,"3, 0, SEEK_CUR",0,2e-06
1765134209.194693,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,3e-06
1765134209.1946962,read,"3, ""Logging some data to the disk...""..., 331",330,3e-06
1765134209.1946993,read,"3, """", 1",0,3e-06
1765134209.1947021,close,3,0,3e-06
1765134209.1947052,unlink,"""test_data.txt""",0,0.000119
1765134209.5473232,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=317417000}",0,0.352535
1765134209.659479,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=102286000}",0,0.111782
1765134210.2470732,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=366626000}",0,0.582763
1765134210.6947198,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=445781000}",0,0.447017
1765134210.9877253,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=288728000}",0,0.290173
1765134210.9956012,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000771
1765134210.9962034,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000151
1765134210.9964683,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9.2e-05
1765134210.996924,lseek,"3, 0, SEEK_CUR",0,0.000273
1765134210.997233,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000105
1765134210.9977937,lseek,"3, 0, SEEK_CUR",0,0.000121
1765134210.9982214,write,"3, ""Logging some data to the disk...""..., 330",330,0.000209
1765134210.9989617,close,3,0,0.000386
1765134210.99969,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000411
1765134211.0000198,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000131
1765134211.0005703,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000139
1765134211.0009873,lseek,"3, 0, SEEK_CUR",0,0.000235
1765134211.0013547,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000144
1765134211.001819,lseek,"3, 0, SEEK_CUR",0,0.000264
1765134211.002338,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000326
1765134211.0039399,read,"3, ""Logging some data to the disk...""..., 331",330,0.000233
1765134211.004289,read,"3, """", 1",0,9.8e-05
1765134211.0047133,close,3,0,0.000139
1765134211.0051486,unlink,"""test_data.txt""",0,0.000187
1765134211.00913,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000285
1765134211.009777,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000423
1765134211.0100791,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000101
1765134211.0103145,lseek,"3, 0, SEEK_CUR",0,8.5e-05
1765134211.0105705,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,9e-05
1765134211.0108085,lseek,"3, 0, SEEK_CUR",0,8.5e-05
1765134211.0111055,write,"3, ""Logging some data to the disk...""..., 330",330,0.000182
1765134211.0116668,close,3,0,0.000266
1765134211.0120323,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000201
1765134211.0124521,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000134
1765134211.012714,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,8.9e-05
1765134211.013177,lseek,"3, 0, SEEK_CUR",0,0.000266
1765134211.0135143,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000136
1765134211.0137782,lseek,"3, 0, SEEK_CUR",0,8.8e-05
1765134211.0140438,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,8.6e-05
1765134211.0142968,read,"3, ""Logging some data to the disk...""..., 331",330,9.4e-05
1765134211.0149734,read,"3, """", 1",0,9.5e-05
1765134211.015248,close,3,0,0.000112
1765134211.0156631,unlink,"""test_data.txt""",0,0.000159
1765134211.0164149,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000211
1765134211.0167046,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000108
1765134211.016973,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9.3e-05
1765134211.0172372,lseek,"3, 0, SEEK_CUR",0,9e-05
1765134211.0176091,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000108
1765134211.017856,lseek,"3, 0, SEEK_CUR",0,9.2e-05
1765134211.0187051,write,"3, ""Logging some data to the disk...""..., 330",330,0.000482
1765134211.0196533,close,3,0,0.000452
1765134211.020008,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000147
1765134211.020302,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000112
1765134211.0206132,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000139
1765134211.0208654,lseek,"3, 0, SEEK_CUR",0,8.9e-05
1765134211.0211034,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,8.5e-05
1765134211.021358,lseek,"3, 0, SEEK_CUR",0,9.5e-05
1765134211.021607,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,9e-05
1765134211.0221725,read,"3, ""Logging some data to the disk...""..., 331",330,0.000343
1765134211.0224268,read,"3, """", 1",0,9.9e-05
1765134211.0226762,close,3,0,8.8e-05
1765134211.0231373,unlink,"""test_data.txt""",0,0.000299
1765134211.0235412,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000139
1765134211.0241935,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000465
1765134211.024546,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000163
1765134211.0249145,lseek,"3, 0, SEEK_CUR",0,0.000201
1765134211.025157,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,8.8e-05
1765134211.025407,lseek,"3, 0, SEEK_CUR",0,8.9e-05
1765134211.0259569,write,"3, ""Logging some data to the disk...""..., 330",330,0.000165
1765134211.0262516,close,3,0,0.000123
1765134211.0268722,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000234
1765134211.0273144,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000112
1765134211.0276673,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,9.5e-05
1765134211.0283666,lseek,"3, 0, SEEK_CUR",0,0.000148
1765134211.0288286,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000101
1765134211.0290823,lseek,"3, 0, SEEK_CUR",0,8.9e-05
1765134211.029353,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000108
1765134211.0299141,read,"3, ""Logging some data to the disk...""..., 331",330,0.00037
1765134211.0303035,read,"3, """", 1",0,0.000131
1765134211.030592,close,3,0,0.00011
1765134211.0309157,unlink,"""test_data.txt""",0,0.000151
1765134211.416273,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=378463000}",0,0.379971
1765134211.5959167,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=163091000}",0,0.17462
1765134212.0190556,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=416483000}",0,0.422336
1765134212.0215206,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.001216
1765134212.0230393,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000684
1765134212.0236595,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000227
1765134212.0242128,lseek,"3, 0, SEEK_CUR",0,0.000133
1765134212.0245545,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000125
1765134212.0249724,lseek,"3, 0, SEEK_CUR",0,0.00012
1765134212.0256057,write,"3, ""Logging some data to the disk...""..., 330",330,0.000342
1765134212.0260222,close,3,0,0.000234
1765134212.0272758,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000934
1765134212.028068,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000169
1765134212.0287187,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000167
1765134212.0295165,lseek,"3, 0, SEEK_CUR",0,0.00026
1765134212.0299578,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000253
1765134212.0306356,lseek,"3, 0, SEEK_CUR",0,0.00031
1765134212.0309887,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000167
1765134212.0314834,read,"3, ""Logging some data to the disk...""..., 331",330,0.000283
1765134212.0320704,read,"3, """", 1",0,0.000238
1765134212.0326147,close,3,0,0.000244
1765134212.034945,unlink,"""test_data.txt""",0,0.001993
1765134212.6252573,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=486404000}",0,0.589832
1765134212.6273239,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000909
1765134212.6276948,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000357
1765134212.6286838,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000525
1765134212.6300097,lseek,"3, 0, SEEK_CUR",0,0.000423
1765134212.6304452,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000254
1765134212.6308548,lseek,"3, 0, SEEK_CUR",0,0.000159
1765134212.631281,write,"3, ""Logging some data to the disk...""..., 330",330,0.000247
1765134212.6316113,close,3,0,0.000155
1765134212.63211,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000156
1765134212.632891,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000159
1765134212.6333907,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000283
1765134212.6337664,lseek,"3, 0, SEEK_CUR",0,0.000176
1765134212.634264,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000169
1765134212.634701,lseek,"3, 0, SEEK_CUR",0,0.000183
1765134212.6353633,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000172
1765134212.6357121,read,"3, ""Logging some data to the disk...""..., 331",330,0.000142
1765134212.6360667,read,"3, """", 1",0,0.000164
1765134212.637554,close,3,0,0.000829
1765134212.6407516,unlink,"""test_data.txt""",0,0.002342
1765134212.6450548,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.001819
1765134212.645999,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.00048
1765134212.646476,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000266
1765134212.6467924,lseek,"3, 0, SEEK_CUR",0,0.000138
1765134212.6472,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000181
1765134212.6475058,lseek,"3, 0, SEEK_CUR",0,0.000173
1765134212.6478338,write,"3, ""Logging some data to the disk...""..., 330",330,0.000172
1765134212.6482081,close,3,0,0.000221
1765134212.6485736,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000224
1765134212.6489952,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.0002
1765134212.6494818,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000327
1765134212.64986,lseek,"3, 0, SEEK_CUR",0,0.000206
1765134212.6507318,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000501
1765134212.6515572,lseek,"3, 0, SEEK_CUR",0,0.00024
1765134212.6528814,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000928
1765134212.653375,read,"3, ""Logging some data to the disk...""..., 331",330,0.000443
1765134212.6540015,read,"3, """", 1",0,0.000287
1765134212.655118,close,3,0,0.000425
1765134212.655924,unlink,"""test_data.txt""",0,0.000251
1765134212.7591872,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=102172000}",0,0.102943
1765134212.75958,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000286
1765134212.76016,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000185
1765134212.7605193,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,7.4e-05
1765134212.760727,lseek,"3, 0, SEEK_CUR",0,0.00015
1765134212.761082,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000144
1765134212.761438,lseek,"3, 0, SEEK_CUR",0,9.3e-05
1765134212.7618215,write,"3, ""Logging some data to the disk...""..., 330",330,0.000212
1765134212.76216,close,3,0,0.000155
1765134212.7624369,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000109
1765134212.7627861,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000152
1765134212.7634616,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000382
1765134212.7638323,lseek,"3, 0, SEEK_CUR",0,0.000215
1765134212.7644365,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000238
1765134212.76476,lseek,"3, 0, SEEK_CUR",0,0.000154
1765134212.765065,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000147
1765134212.7653654,read,"3, ""Logging some data to the disk...""..., 331",330,0.000142
1765134212.7658567,read,"3, """", 1",0,0.00023
1765134212.7662413,close,3,0,0.000218
1765134212.7666903,unlink,"""test_data.txt""",0,0.000287
1765134212.767105,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000251
1765134212.7674596,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000173
1765134212.7678726,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.0002
1765134212.7688122,lseek,"3, 0, SEEK_CUR",0,0.000722
1765134212.7695138,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000357
1765134212.7701292,lseek,"3, 0, SEEK_CUR",0,0.000169
1765134212.770643,write,"3, ""Logging some data to the disk...""..., 330",330,0.000192
1765134212.7712696,close,3,0,0.000397
1765134212.7717438,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000265
1765134212.7720518,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000157
1765134212.772779,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000157
1765134212.7738466,lseek,"3, 0, SEEK_CUR",0,0.000341
1765134212.7741883,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000171
1765134212.7745843,lseek,"3, 0, SEEK_CUR",0,0.000107
1765134212.7752504,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000272
1765134212.7758443,read,"3, ""Logging some data to the disk...""..., 331",330,0.000375
1765134212.7762706,read,"3, """", 1",0,0.000257
1765134212.7766283,close,3,0,0.000176
1765134212.777031,unlink,"""test_data.txt""",0,0.000211
1765134213.1392245,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=250800000}",0,0.361628
1765134213.1433618,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.002297
1765134213.144937,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000984
1765134213.1456995,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000146
1765134213.146131,lseek,"3, 0, SEEK_CUR",0,0.000176
1765134213.1465695,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,9.7e-05
1765134213.1470566,lseek,"3, 0, SEEK_CUR",0,0.000212
1765134213.1485937,write,"3, ""Logging some data to the disk...""..., 330",330,0.000199
1765134213.1492136,close,3,0,0.00018
1765134213.1495688,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000212
1765134213.1505253,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000324
1765134213.151138,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000246
1765134213.1516094,lseek,"3, 0, SEEK_CUR",0,0.000178
1765134213.1519516,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000146
1765134213.152452,lseek,"3, 0, SEEK_CUR",0,0.000268
1765134213.1532102,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000491
1765134213.1541452,read,"3, ""Logging some data to the disk...""..., 331",330,0.000366
1765134213.1548395,read,"3, """", 1",0,0.0004
1765134213.1552289,close,3,0,0.000161
1765134213.1559956,unlink,"""test_data.txt""",0,0.000199
1765134213.4390137,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=234751000}",0,0.280937
1765134214.0075493,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=289716000}",0,0.567236
1765134214.008972,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000631
1765134214.0098307,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000479
1765134214.010796,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000269
1765134214.0116403,lseek,"3, 0, SEEK_CUR",0,0.000267
1765134214.0119166,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000165
1765134214.0122864,lseek,"3, 0, SEEK_CUR",0,0.000153
1765134214.0127258,write,"3, ""Logging some data to the disk...""..., 330",330,0.000232
1765134214.0132291,close,3,0,0.000206
1765134214.0138721,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000214
1765134214.0145977,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000181
1765134214.015057,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000141
1765134214.015447,lseek,"3, 0, SEEK_CUR",0,0.000203
1765134214.0157006,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.00013
1765134214.0160692,lseek,"3, 0, SEEK_CUR",0,0.000178
1765134214.0165122,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000165
1765134214.0169141,read,"3, ""Logging some data to the disk...""..., 331",330,0.000174
1765134214.0173554,read,"3, """", 1",0,0.000169
1765134214.0188866,close,3,0,0.000778
1765134214.0196927,unlink,"""test_data.txt""",0,0.00069
1765134214.2911396,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=229135000}",0,0.269569
1765134214.292297,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000658
1765134214.293561,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000415
1765134214.294223,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000294
1765134214.2954695,lseek,"3, 0, SEEK_CUR",0,0.00045
1765134214.2958436,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000242
1765134214.2964354,lseek,"3, 0, SEEK_CUR",0,0.000131
1765134214.2969317,write,"3, ""Logging some data to the disk...""..., 330",330,0.000233
1765134214.297457,close,3,0,0.000278
1765134214.2980435,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000184
1765134214.3019626,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.00348
1765134214.3025606,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000353
1765134214.3031764,lseek,"3, 0, SEEK_CUR",0,0.000222
1765134214.3037097,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000335
1765134214.304065,lseek,"3, 0, SEEK_CUR",0,0.000163
1765134214.3045497,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000151
1765134214.3047006,read,"3, ""Logging some data to the disk...""..., 331",330,0.000126
1765134214.305017,read,"3, """", 1",0,0.00015
1765134214.3053803,close,3,0,0.000144
1765134214.3057058,unlink,"""test_data.txt""",0,0.000229
1765134214.3061817,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000205
1765134214.3076253,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,0.000985
1765134214.3080993,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000258
1765134214.3094606,lseek,"3, 0, SEEK_CUR",0,0.000323
1765134214.310117,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000469
1765134214.3108249,lseek,"3, 0, SEEK_CUR",0,0.000444
1765134214.3117034,write,"3, ""Logging some data to the disk...""..., 330",330,0.000349
1765134214.3121865,close,3,0,0.000262
1765134214.313055,openat,"AT_FDCWD, ""test_data.txt"", O_RDONLY|O_CLOEXEC",3,0.000336
1765134214.3135185,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.00016
1765134214.31435,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,0.000252
1765134214.3152015,lseek,"3, 0, SEEK_CUR",0,0.00018
1765134214.3155963,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,0.000202
1765134214.316019,lseek,"3, 0, SEEK_CUR",0,0.000199
1765134214.3165252,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=330, ...}, A",0,0.000331
1765134214.3168516,read,"3, ""Logging some data to the disk...""..., 331",330,0.000119
1765134214.3174675,read,"3, """", 1",0,0.000134
1765134214.318752,close,3,0,9e-06
1765134214.3190753,unlink,"""test_data.txt""",0,0.000263
1765134214.421046,pselect6,"0, NULL, NULL, NULL, {tv_sec=0, tv_nsec=101724000}",0,0.101814
1765134214.4213605,openat,"AT_FDCWD, ""test_data.txt"", O_WRONLY|O_CREAT|O_TRUN",3,0.000151
1765134214.4215126,newfstatat,"3, """", {st_mode=S_IFREG|0664, st_size=0, ...}, AT_",0,3e-06
1765134214.4215221,ioctl,"3, TCGETS, 0x7ffff5bab1e0",-1,4e-06
1765134214.4215267,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134214.421531,ioctl,"3, TCGETS, 0x7ffff5bab030",-1,3e-06
1765134214.4215345,lseek,"3, 0, SEEK_CUR",0,3e-06
1765134214.4215462,write,"3, ""Logging some data to the disk...""..., 330",330,0.000167
1765134214.4215505,close,3,0,7e-06
